"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1841311-0045","AO000731-CRT","C010369","ERGOTRON","C50-3510-0","AO000731","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1841714-0103","AO000716-CRT","C010371","ERGOTRON","C50-3510-0","AO000716","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1841714-0106","AO000730-CRT","C010373","ERGOTRON","C50-3510-0","AO000730","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826513-0014","AO000706-CRT","C010375","ERGOTRON","C50-3510-0","AO000706","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1820501-0044","AO000509-CRT","C010377","ERGOTRON","C50-3510-0","AO000509","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826612-0065","AO001561-CRT","C010385","ERGOTRON","C50-3510-0","AO001561","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826808-0073","AO000501-CRT","C010387","ERGOTRON","C50-3510-0","AO000501","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1844312-0004","AO000733-CRT","C010389","ERGOTRON","C50-3510-0","AO000733LEG","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1844008-0084","AO000719-CRT","C010391","ERGOTRON","C50-3510-0","AO000719","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1845011-0010","AO000481-CRT","C010393","ERGOTRON","C50-3510-0","AO000481","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1824322-0088","AO000494-CRT","C010396","ERGOTRON","C50-3500-0","AO000494","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1844008-0006","AO005011-CRT","C010398","ERGOTRON","C50-3500-0","AO005011","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor"
"Island Health","1841714-0069","AO001562-CRT","C010399","ERGOTRON","C50-3500-0","AO001562","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1841311-0027","AO000712-CRT","C010400","ERGOTRON","C50-3510-0","AO400617","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1844008-0012","AO000466-CRT","C010402","ERGOTRON","C50-3510-0","AO000466","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1826512-0012","AO400058-CRT","C010405","ERGOTRON","C50-3510-0","AO400058","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1842508-0061","AO000496-CRT","C010406","ERGOTRON","C50-3500-0","AO000496","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1841311-0047","AO000467-CRT","C010408","ERGOTRON","C50-3500-0","AO400620","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1820501-0042","AO000470-CRT","C010410","ERGOTRON","C50-3510-0","AO000470","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1826808-0070","AO000506-CRT","C010412","ERGOTRON","C50-3510-0","AO000506","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1842508-0075","AO001563-CRT","C010414","ERGOTRON","SV43-2570-0","AO001563","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor"
"Island Health","1826512-0002","AO000489-CRT","C010416","ERGOTRON","C50-3510-0","AO000489","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1822783-0031","AO005003-CRT","C010420","ERGOTRON","C50-3500-0","AO005003","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1826612-0030","AO000002-CRT","C010422","ERGOTRON","C50-3510-0","AO000002LEG","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor"
"Island Health","1823425-0080","AO000471-CRT","C010424","ERGOTRON","C50-3510-0","AO005703","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1822913-0095","AO000217-CRT","C010428","ERGOTRON","C50-3510-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor"
"Island Health","1820404-0061","AO005111-CRT","C010430","ERGOTRON","C50-3510-0","AO005111","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1841539-0072","AO400583-CRT","C010432","ERGOTRON","C50-3510-0","AO400583","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1841311-0026","AO000453-CRT","C010435","ERGOTRON","C50-3510-0","AO000453","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1844008-0082","AO001009-CRT","C010436","ERGOTRON","C50-3500-0","AO001009","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1844008-0085","AO000705-CRT","C010441","ERGOTRON","C50-3510-0","AO000705","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1826808-0079","AO000442-CRT","C010446","ERGOTRON","C50-3510-0","AO000442","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1822913-0025","AO000721-CRT","C010449","ERGOTRON","C50-3510-0","AO000721LEG","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1827614-0004","AO000698-CRT","C010459","ERGOTRON","C50-3510-0","AO000698","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1841539-0086","AO000732-CRT","C010461","ERGOTRON","C50-3510-0","AO000732","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1848798-0040","AO000687-CRT","C010463","ERGOTRON","C50-3510-0","AO000687","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826512-0005","AO000441-CRT","C010465","ERGOTRON","C50-3510-0","AO000441","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826808-0076","AO000454-CRT","C010467","ERGOTRON","C50-3510-0","AO800345","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1823443-0030","AO000713-CRT","C010469","ERGOTRON","C50-3510-0","AO400620","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1826512-0061","AO000438-CRT","C010471","ERGOTRON","C50-3510-0","AO000438","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1297846-0044","AO000254-CRT","C010639","ERGOTRON","C50-3510-0","AO000254","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1826808-0078","AO000718-CRT","C010641","ERGOTRON","C50-3510-0","AO000718","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor"
"Island Health","1842508-0074","AO000734-CRT","C010644","ERGOTRON","C50-3510-0","AO000734LEG","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1826513-0012","AO000700-CRT","C010645","ERGOTRON","C50-3510-0","AO000700","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1297846-0048","AO000682-CRT","C010648","ERGOTRON","C50-3510-0","AO000682","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1820404-0058","AO000681-CRT","C010649","ERGOTRON","C50-3510-0","AO000681","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1827614-0006","AO000947-CRT","C010651","ERGOTRON","C50-3510-0","AO000947","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1848798-0042","AO000683-CRT","C010654","ERGOTRON","C50-3510-0","AO000683","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1823425-0076","AO000699-CRT","C010656","ERGOTRON","C50-3510-0","AO000699","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1826808-0052","AO000881-CRT","C010657","ERGOTRON","C50-3510-0","AO000881","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1823443-0087","AO000948-CRT","C010659","ERGOTRON","C50-3510-0","AO000948","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1820404-0047","AO000960-CRT","C010662","ERGOTRON","C50-3510-0","AO000960","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1841539-0007","AO000591-CRT","C010663","ERGOTRON","C50-3510-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1823443-0028","AO000447-CRT","C010665","ERGOTRON","C50-3510-0","AO000447","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1823443-0093","AO000965-CRT","C010667","ERGOTRON","C50-3510-0","AO000965","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1820404-0054","AO000601-CRT","C010670","ERGOTRON","C50-3510-0","AO000601","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1823443-0032","AO000703-CRT","C010671","ERGOTRON","C50-3510-0","AO000703","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1820501-0039","AO000464-CRT","C010674","ERGOTRON","C50-3500-0","AO000464LEG","VIHA-VGH-Victoria General Hospital"
"Island Health","1826512-0059","AO000445-CRT","C010675","ERGOTRON","C50-3500-0","AO000445","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1826512-0107","AO000444-CRT","C010676","ERGOTRON","C50-3500-0","AO000444","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826612-0031","AO000468-CRT","C010677","ERGOTRON","C50-3500-0","AO000468","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1827415-0050","AO000694-CRT","C010678","ERGOTRON","C50-3500-0","AO000694","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826513-0011","AO000455-CRT","C010679","ERGOTRON","C50-3500-0","AO000455","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1820404-0073","AO000456-CRT","C010680","ERGOTRON","C50-3500-0","AO000456","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826037-0066","AO000449-CRT","C010681","ERGOTRON","C50-3500-0","AO000449","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1826036-0022","AO000702-CRT","C010683","ERGOTRON","C50-3510-0","AO000702LEG","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1820404-0039","AO000714-CRT","C010684","ERGOTRON","C50-3500-0","AO000714","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826612-0013","AO000443-CRT","C010685","ERGOTRON","C50-3500-0","AO000443","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1844312-0017","AO001021-CRT","C010686","ERGOTRON","C50-3500-0","AO001021LEG","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1841539-0035","AO000451-CRT","C010687","ERGOTRON","C50-3500-0","AO000451","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1826808-0007","AO000439-CRT","C010688","ERGOTRON","C50-3510-0","AO000439","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor"
"Island Health","1841714-0101","AO000475-CRT","C010689","ERGOTRON","C50-3500-0","AO000475","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1827614-0007","AO400343-CRT","C010692","ERGOTRON","SV43-2570-0","AO400343","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1826808-0028","AO000676-CRT","C010693","ERGOTRON","C50-3500-0","AO000676","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1826513-0009","AO000135-CRT","C010695","ERGOTRON","C50-3500-0","AO000135","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1297846-0055","AO001014-CRT","C010696","ERGOTRON","C50-3500-0","AO001014","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1826808-0016","AO000680-CRT","C010697","ERGOTRON","C50-3500-0","AO000680","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1823715-0036","AO000498-CRT","C010704","ERGOTRON","C50-3510-0","AO000498","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826512-0113","AO000505-CRT","C010708","ERGOTRON","C50-3510-0","AO000505","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826512-0007","AO000932-CRT","C010710","ERGOTRON","C50-3510-0","AO800341","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor"
"Island Health","1826612-0029","AO000922-CRT","C010713","ERGOTRON","C50-3510-0","AO000922","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1822913-0094","AO000491-CRT","C010715","ERGOTRON","C50-3510-0","AO000491","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1822913-0081","AO001025-CRT","C010717","ERGOTRON","C50-3510-0","AO001025","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1824322-0090","AO000930-CRT","C010718","ERGOTRON","C50-3510-0","AO000930","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826036-0028","AO000927-CRT","C010724","ERGOTRON","C50-3510-0","AO000927","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1820404-0056","AO000923-CRT","C010727","ERGOTRON","C50-3510-0","AO000923","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1820404-0068","AO000958-CRT","C010728","ERGOTRON","C50-3510-0","AO000958","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1820404-0093","AO000490-CRT","C010731","ERGOTRON","C50-3510-0","AO000490","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1826512-0112","AO000957-CRT","C010732","ERGOTRON","C50-3510-0","AO000957","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1820404-0099","AO000936-CRT","C010735","ERGOTRON","C50-3510-0","AO000936LEG","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826808-0053","AO000941-CRT","C010736","ERGOTRON","C50-3510-0","AO000941LEG","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1841539-0006","AO000925-CRT","C010739","ERGOTRON","C50-3510-0","AO000925LEG","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1823715-0032","AO000956-CRT","C010742","ERGOTRON","C50-3510-0","AO000956","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1848798-0039","AO000140-CRT","C010745","ERGOTRON","C50-3510-0","AO000140","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826808-0072","AO000293-CRT","C010749","ERGOTRON","C50-3510-0","AO000293","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1842508-0077","AO000968-CRT","C010750","ERGOTRON","C50-3510-0","AO000968","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor"
"Island Health","1823443-0092","AO000978-CRT","C010753","ERGOTRON","C50-3510-0","AO000978LEG","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1827415-0048","AO000488-CRT","C010754","ERGOTRON","C50-3510-0","AO000488","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1827415-0083","AO000974-CRT","C010756","ERGOTRON","C50-3510-0","AO000974","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826512-0011","AO000964-CRT","C010758","ERGOTRON","C50-3510-0","AO000964","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1848798-0036","AO000970-CRT","C010761","ERGOTRON","C50-3510-0","AO000970","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1827614-0003","AO000728-CRT","C010764","ERGOTRON","C50-3510-0","AO000728","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1841539-0085","AO000924-CRT","C010766","ERGOTRON","C50-3510-0","AO000924","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1820404-0071","AO000880-CRT","C010768","ERGOTRON","C50-3510-0","AO000880","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1848798-0038","AO000940-CRT","C010770","ERGOTRON","C50-3510-0","AO000940","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826037-0019","AO000492-CRT","C010772","ERGOTRON","C50-3510-0","AO000492TRP","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1826036-0023","AO000962-CRT","C010774","ERGOTRON","C50-3510-0","AO000962","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1823443-0046","AO000954-CRT","C010776","ERGOTRON","C50-3510-0","AO000954","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1841539-0015","AO000019-CRT","C010779","ERGOTRON","C50-3510-0","AO000019LEG","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1848798-0041","AO000497-CRT","C010783","ERGOTRON","C50-3510-0","AO000497","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1842508-0096","AO000686-CRT","C010785","ERGOTRON","C50-3510-0","AO000686","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1820404-0050","AO000961-CRT","C010787","ERGOTRON","C50-3510-0","AO000961","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1823443-0091","AO000953-CRT","C010791","ERGOTRON","C50-3510-0","AO000953","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826037-0069","AO000926-CRT","C010793","ERGOTRON","C50-3510-0","AO000926","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1297846-0053","AO000966-CRT","C010797","ERGOTRON","C50-3510-0","AO000966","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-4th Floor"
"Island Health","1826612-0033","AO000483-CRT","C010801","ERGOTRON","C50-3510-0","AO000483","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826808-0055","AO000251-CRT","C010803","ERGOTRON","C50-3510-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1820404-0048","AO000440-CRT","C010997","ERGOTRON","C50-3500-0","AO000440","VIHA-CHCC-Chemainus Health Care Centre-Main Building-1st Floor"
"Island Health","1854604-0001","AO001507-CRT","C011033","ERGOTRON","SV43-2570-0","AO001507","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854604-0023","AO400580-CRT","C011034","ERGOTRON","SV43-2570-0","AO400580","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor"
"Island Health","1854599-0028","AO400579-CRT","C011035","ERGOTRON","SV43-2570-0","AO400579","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor"
"Island Health","1854599-0034","AO005030-CRT","C011036","ERGOTRON","SV43-2570-0","AO005030","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854605-0016","AO005026-CRT","C011038","ERGOTRON","SV43-2570-0","AO005026","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854605-0007","AO005025-CRT","C011039","ERGOTRON","SV43-2570-0","AO005025","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854604-0028","AO400581-CRT","C011040","ERGOTRON","SV43-2570-0","AO400581","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor"
"Island Health","1854604-0029","AO005032-CRT","C011041","ERGOTRON","SV43-2570-0","AO005032","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1826612-0032","AO000502-CRT","C011090","ERGOTRON","C50-3510-0","AO000502","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826513-0070","AO000361-CRT","C011091","ERGOTRON","C50-3510-0","AO000361","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1854605-0012","AO000679-CRT","C011109","ERGOTRON","SV43-2570-0","AO000679","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-3rd Floor"
"Island Health","1854604-0031","AO001510-CRT","C011112","ERGOTRON","SV43-2570-0","AO005704","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1854599-0018","AO400578-CRT","C011113","ERGOTRON","SV43-2570-0","AO400578","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor"
"Island Health","1854599-0025","AO001509-CRT","C011114","ERGOTRON","SV43-2570-0","AO001509","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854605-0032","AO000696-CRT","C011115","ERGOTRON","SV43-2570-0","AO000696LEG","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1854605-0010","AO000693-CRT","C011122","ERGOTRON","SV43-2570-0","AO000693","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor"
"Island Health","1854606-0005","AO000715-CRT","C011123","ERGOTRON","SV43-2570-0","AO000715","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854605-0023","AO001508-CRT","C011124","ERGOTRON","SV43-2570-0","AO001508","VIHA-VGH-Victoria General Hospital-Main Building-7th Floor"
"Island Health","1854599-0017","AO000723-CRT","C011127","ERGOTRON","SV43-2570-0","AO000723","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854599-0032","AO000726-CRT","C011128","ERGOTRON","SV43-2570-0","AO000726","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor"
"Island Health","1854604-0014","AO000463-CRT","C011129","ERGOTRON","SV43-2570-0","AO000463","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854605-0033","AO000725-CRT","C011130","ERGOTRON","SV43-2570-0","AO000725","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854604-0009","AO000688-CRT","C011141","ERGOTRON","SV43-2570-0","AO000688","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854605-0034","AO000724-CRT","C011165","ERGOTRON","SV43-2570-0","AO000724","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854605-0021","AO000727-CRT","C011166","ERGOTRON","SV43-2570-0","AO000727","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor"
"Island Health","1854599-0021","AO001552-CRT","C011741","ERGOTRON","SV43-2570-0","AO001552","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor"
"Island Health","1854605-0006","AO001599-CRT","C011745","ERGOTRON","SV43-2570-0","AO001599","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-3rd Floor"
"Island Health","1826512-0099","AO001585-CRT","C011763","ERGOTRON","C50-3510-0","AO001585","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1824347-0032","AO001586-CRT","C011764","ERGOTRON","C50-3500-0","AO001586","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826513-0091","AO000472-CRT","C011817","ERGOTRON","C50-3500-0","AO000472","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826512-0105","AO000495-CRT","C011818","ERGOTRON","C50-3500-0","AO000495","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854605-0002","AO001546-CRT","C011845","ERGOTRON","SV43-2570-0","AO001546","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854605-0029","AO001536-CRT","C011846","ERGOTRON","SV43-2570-0","AO001536","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor"
"Island Health","1854604-0011","AO005021-CRT","C011848","ERGOTRON","SV43-2570-0","AO005021","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854604-0021","AO001548-CRT","C011850","ERGOTRON","SV43-2570-0","AO001548","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854599-0015","AO001515-CRT","C011852","ERGOTRON","SV43-2570-0","AO001515","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854604-0008","AO001547-CRT","C011853","ERGOTRON","SV43-2570-0","AO001547","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854605-0039","AO001545-CRT","C011854","ERGOTRON","SV43-2570-0","AO001545","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854605-0005","AO001549-CRT","C011855","ERGOTRON","SV43-2570-0","AO001549","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854604-0022","AO005019-CRT","C011857","ERGOTRON","SV43-2570-0","AO005019","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854599-0020","AO000518-CRT","C011858","ERGOTRON","SV43-2570-0","AO000518","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1854604-0016","AO001597-CRT","C011859","ERGOTRON","SV43-2570-0","AO001597","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-3rd Floor"
"Island Health","1854599-0019","AO001539-CRT","C011860","ERGOTRON","SV43-2570-0","AO001539","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854605-0030","AO001538-CRT","C011861","ERGOTRON","SV43-2570-0","AO001538","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854604-0037","AO005023-CRT","C011862","ERGOTRON","SV43-2570-0","AO005023","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854605-0015","AO005022-CRT","C011864","ERGOTRON","SV43-2570-0","AO005022","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854605-0022","AO005020-CRT","C011865","ERGOTRON","SV43-2570-0","AO005020","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854599-0012","AO001004-CRT","C011866","ERGOTRON","SV43-2570-0","","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor"
"Island Health","1854599-0003","AO001542-CRT","C011867","ERGOTRON","SV43-2570-0","AO001542","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854604-0019","AO005027-CRT","C011869","ERGOTRON","SV43-2570-0","AO005027","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854599-0022","AO000939-CRT","C011871","ERGOTRON","SV43-2570-0","AO000939","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
