"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"PC024356","HSS-8090370","JWT2L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1585","1","VIHATRP20241007-034","11/30/2028","04/09/2026","General Rounding","Cancer Care","NTT-Deskside Services-NorthIsland-Staffed"
"PC024357","HSS-8089302","CHN8D14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1586","1","VIHATRP20240819-048","09/30/2028","02/27/2026","General Rounding","Cancer Care","NTT-Deskside Services-NorthIsland-Staffed"
"PC024358","HSS-8087445","27Z0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1568","1","VIHATRP20240610-007","07/31/2028","03/06/2026","General Rounding","Ambulatory Care","NTT-Deskside Services-NorthIsland-Staffed"
"PC024359","HSS-8066819","GSQ5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1628","1","VIHATRP20220926-029","01/31/2027","03/13/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024360","HSS-8066853","FMB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1633 (724)","1","VIHATRP20220926-063","01/31/2027","04/16/2026","Critical Clinical","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024361","HSS-8066810","GMZ2XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1925","1","VIHATRP20220926-020","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024362","HSS-8089312","3607D14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1722 (724)","1","VIHATRP20240819-058","09/30/2028","04/16/2026","Critical Clinical","Heart and Lung","NTT-Deskside Services-NorthIsland-Staffed"
"PC024363","HSS-8089311","JDP6D14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1741","1","VIHATRP20240819-057","09/30/2028","03/13/2026","General Rounding","Cystoscopy","NTT-Deskside Services-NorthIsland-Staffed"
"PC024364","HSS-8091078","GBFQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1746","1","VIHATRP20241104-031","12/31/2028","03/13/2026","General Rounding","Cystoscopy","NTT-Deskside Services-NorthIsland-Staffed"
"PC024365","HSS-8092492","GGFCQ54","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1772 (724)","1","VIHATRP20250310-045","03/31/2029","04/16/2026","Critical Clinical","Minor Day Procedures","NTT-Deskside Services-NorthIsland-Staffed"
"PC024366","HSS-8066801","DPQ5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1786","1","VIHATRP20220926-011","01/31/2027","04/01/2026","General Rounding","Endoscopy","NTT-Deskside Services-NorthIsland-Staffed"
"PC024367","HSS-8090369","7JX4L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1786","1","VIHATRP20241007-033","11/30/2028","04/01/2026","General Rounding","Endoscopy","NTT-Deskside Services-NorthIsland-Staffed"
"PC024368","HSS-8066809","3PZ2XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1800 (724)","1","VIHATRP20220926-019","01/31/2027","04/16/2026","Critical Clinical","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC024369","HSS-8072554","1NQ5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1800","1","VIHATRP20230227-047","01/31/2027","03/05/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC024370","HSS-8074901","GYW0KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1854","1","VIHATRP20230605-034","06/30/2027","03/31/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC024371","HSS-8074718","9XW0KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1864","1","VIHATRP20230529-012","06/30/2027","03/27/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC024372","HSS-8068940","5NRQ0M3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1875","1","VIHATRP20221121-070","01/31/2027","03/04/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC024373","HSS-8074714","3101KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1875","1","VIHATRP20230529-008","06/30/2027","03/04/2026","General Rounding","Medical Imaging","NTT-Deskside Services-NorthIsland-Staffed"
"PC024375","HSS-8066829","FMZ2XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1900","1","VIHATRP20220926-039","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024376","HSS-8066818","64R5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1900","1","VIHATRP20220926-028","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024377","HSS-8066821","HHV4XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1900","1","VIHATRP20220926-031","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024378","HSS-8066805","8NZ2XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1900","1","VIHATRP20220926-015","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024379","HSS-8091882","4CFQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1772","1","VIHATRP20250113-059","12/31/2028","04/09/2026","General Rounding","Minor Day Procedures","NTT-Deskside Services-NorthIsland-Staffed"
"PC024380","HSS-8066837","HMZ2XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1918","1","VIHATRP20220926-047","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024381","HSS-8092279","9DJJZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1918","1","VIHATRP20250127-055","01/31/2029","03/05/2026","General Rounding","Emergency","NTT-Deskside Services-NorthIsland-Staffed"
"PC024382","HSS-8066802","1R23XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1918 (724)","1","VIHATRP20220926-012","01/31/2027","04/16/2026","Critical Clinical","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024383","HSS-8066827","3QQ5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1919","1","VIHATRP20220926-037","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024384","HSS-8066831","JQQ5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1922","1","VIHATRP20220926-041","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024385","HSS-8066835","FLZ2XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1922","1","VIHATRP20220926-045","01/31/2027","03/19/2026","General Rounding","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024386","HSS-8066866","GLB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2113 - Reception","2","VIHATRP20220926-076","01/31/2027","04/15/2026","Critical Clinical","Maternity and Newborn Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024388","HSS-8059309","8WNZ4K3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV2040","2","VIHATRP20220620-034","11/30/2026","03/17/2026","General Rounding","Maternity and Newborn Inpatient Unit (cuddles)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024389","HSS-8092399","94BCQ54","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2164","2","VIHATRP20250303-020","02/28/2029","03/05/2026","General Rounding","Maternity","NTT-Deskside Services-NorthIsland-Staffed"
"PC024390","HSS-8090619","3KH5724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2165","2","VIHATRP20241021-001","09/30/2028","03/17/2026","General Rounding","Maternity and Newborn Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024391","HSS-8090620","CKH5724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2165","2","VIHATRP20241021-002","09/30/2028","03/17/2026","General Rounding","Maternity and Newborn Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024392","HSS-8027583","GDS6VH3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1722","1","VIHATRP20220321-057","06/30/2026","03/13/2026","General Rounding","Heart and Lung","NTT-Deskside Services-NorthIsland-Staffed"
"PC024393","HSS-8073059","7YP3KQ3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2165 (724)","2","VIHATRP20230313-098","09/30/2027","04/15/2026","Critical Clinical","Maternity and Newborn Inpatient Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024394","HSS-8025556","GS8RDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2913","2","VIHATRP20211122-035","10/31/2026","07/22/2025","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024396","HSS-8026151","5GL1FF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2222 (724)","2","VIHATRP20220110-029","05/31/2026","04/15/2026","Critical Clinical","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024397","HSS-8066864","HLB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2222","2","VIHATRP20220926-074","01/31/2027","03/27/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024398","HSS-8068931","17KQQN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2310","2","VIHATRP20221121-061","01/31/2027","03/26/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024399","HSS-8027579","9BT4VH3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2310","2","VIHATRP20220321-053","06/30/2026","04/09/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024401","HSS-8068927","60GQQN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2310","2","VIHATRP20221121-057","01/31/2027","03/20/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024402","HSS-8066882","DLB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2318","2","VIHATRP20220926-092","01/31/2027","03/20/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024403","HSS-8066858","6NB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2318 (724)","2","VIHATRP20220926-068","01/31/2027","04/15/2026","Critical Clinical","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024404","HSS-8066865","HMB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2319","2","VIHATRP20220926-075","01/31/2027","03/20/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024405","HSS-8068964","77KQQN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2319","2","VIHATRP20221121-094","01/31/2027","03/20/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024406","HSS-8066868","JMB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2321","2","VIHATRP20220926-078","01/31/2027","03/20/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024407","HSS-8066859","1QB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2326","2","VIHATRP20220926-069","01/31/2027","03/20/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024408","HSS-8091360","18BQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2329","2","VIHATRP20241125-008","12/31/2028","03/20/2026","General Rounding","Intensive Care/Telemetry Unit (ICU/TU)","NTT-Deskside Services-NorthIsland-Staffed"
"PC024409","HSS-8090652","6WT2L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2401","2","VIHATRP20241021-034","11/30/2028","03/31/2026","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024410","HSS-8090641","357TF24","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2401","2","VIHATRP20241021-023","11/30/2028","03/09/2026","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024411","HSS-8087458","74S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2401","2","VIHATRP20240610-020","07/31/2028","03/09/2026","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024412","HSS-8085643","3PD4X04","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2401","2","VIHATRP20240415-106","05/31/2028","03/09/2026","General Rounding","OR Booking","NTT-Deskside Services-NorthIsland-Staffed"
"PC024413","HSS-8066870","CNB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2401","2","VIHATRP20220926-080","01/31/2027","03/09/2026","General Rounding","OR Booking","NTT-Deskside Services-NorthIsland-Staffed"
"PC024414","HSS-8087456","D4S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2401","2","VIHATRP20240610-018","07/31/2028","03/09/2026","General Rounding","OR Booking","NTT-Deskside Services-NorthIsland-Staffed"
"PC024415","HSS-8087453","B2S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2401","2","VIHATRP20240610-015","07/31/2028","02/18/2026","General Rounding","OR Booking","NTT-Deskside Services-NorthIsland-Staffed"
"PC024416","HSS-8077376","6CYVPR3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2401","2","VIHATRP20230814-077","06/30/2027","03/09/2026","General Rounding","OR Booking","NTT-Deskside Services-NorthIsland-Staffed"
"PC024417","HSS-8066856","3PB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2646","2","VIHATRP20220926-066","01/31/2027","07/10/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024418","HSS-8068963","9RB2RN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2650","2","VIHATRP20221121-093","01/31/2027","07/10/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024420","HSS-8066879","GNB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2701 (OR1)","2","VIHATRP20220926-089","01/31/2027","12/12/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024421","HSS-8085057","FMD4X04","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","202","2","VIHATRP20240101-055","04/30/2028","04/02/2026","General Rounding","Community Access Intake","NTT-Deskside Services-NorthIsland-Local"
"PC024422","HSS-8066875","HNB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2702 (OR2)","2","VIHATRP20220926-085","01/31/2027","12/12/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024423","HSS-8066878","2QB5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2704 (OR4)","2","VIHATRP20220926-088","01/31/2027","12/12/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024424","HSS-8090366","6KX4L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0620 (Kim's desk)","0th Floor","VIHATRP20241007-030","11/30/2028","","General Rounding","Device Acquisition","NTT-Deskside Services-NorthIsland-Staffed"
"PC024425","HSS-1042271","J3Q4VH3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","Unknown","2","REQ0862595-RITM0906383-SCTASK1516967","06/30/2026","","General Rounding","'-","NTT-Deskside Services-NorthIsland-Staffed"
"PC024426","HSS-8059302","G1PZ4K3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1620","1","VIHATRP20220620-028","11/30/2026","04/16/2026","Critical Clinical","Emergency Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024427","HSS-8090653","7WT2L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-4th Floor","Main Building","CV4121","4","VIHATRP20241021-035","12/31/2028","03/26/2026","General Rounding","Transitional Care Unit","NTT-Deskside Services-NorthIsland-Staffed"
"PC024428","HSS-8066872","47D5XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2820 (724)","2","VIHATRP20220926-082","01/31/2027","04/15/2026","Critical Clinical","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024429","HSS-8090642","HD9TF24","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2820","2","VIHATRP20241021-024","11/30/2028","10/30/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024430","HSS-8090643","3F9TF24","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2820","2","VIHATRP20241021-025","12/31/2028","10/30/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024431","HSS-8097470","MZ034L2B","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","","1st","ISLHTRP20260202-050","03/31/2030","","Critical Clinical","Emergency","NTT-Deskside Services-NorthIsland-Staffed"
"PC024432","HSS-8068928","GRB2RN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2826","2","VIHATRP20221121-058","01/31/2027","04/09/2026","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024433","HSS-8068929","2TB2RN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2826 (724)","2","VIHATRP20221121-059","01/31/2027","04/15/2026","Critical Clinical","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024434","HSS-8066889","FPR4XP3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2830","2","VIHATRP20220926-099","01/31/2027","11/26/2025","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024435","HSS-8090644","257TF24","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2831","2","VIHATRP20241021-026","11/30/2028","04/09/2026","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024436","HSS-8091517","7NJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2831","2","VIHATRP20241202-041","01/31/2029","03/31/2026","General Rounding","Surgical Services","NTT-Deskside Services-NorthIsland-Staffed"
"PC024437","HSS-8091860","4BFQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2840","2","VIHATRP20250113","12/31/2028","03/25/2026","General Rounding","Surgical Services - PACU","NTT-Deskside Services-NorthIsland-Staffed"
"PC024438","HSS-8092280","GFJJZ44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2853","2","VIHATRP20250127-056","01/31/2029","07/11/2025","General Rounding","Surgical Services - PACU","NTT-Deskside Services-NorthIsland-Staffed"
"PC024439","HSS-8090663","6C0SF24","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021-045","11/30/2028","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024440","HSS-8085644","5F94X04","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20240415-107","05/31/2028","03/27/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024442","HSS-8092784","8HFCQ54","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1430","1","VIHATRP20250331-020","03/31/2029","04/01/2026","General Rounding","Admitting","NTT-Deskside Services-NorthIsland-Staffed"
"PC024443","HSS-8090631","B837D14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021-013","12/31/2028","04/15/2026","Critical Clinical","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024444","HSS-8090632","FS97D14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021-014","11/30/2028","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024445","HSS-8090665","2C0SF24","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021-047","11/30/2028","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024446","HSS-8090633","2JH5724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021-015","11/30/2028","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024447","HSS-8091509","2PJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241202-033","01/31/2029","07/29/2025","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024448","HSS-8087466","23S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20240610-028","07/31/2028","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024449","HSS-8091516","BQJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241202-040","01/31/2029","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024450","HSS-8096779","MZ02CGZQ","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","ISLHTRP20251208-052","01/31/2030","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024451","HSS-8091519","4NJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901 (724)","2","VIHATRP20241202-043","01/31/2029","04/15/2026","Critical Clinical","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024452","HSS-8091387","GFFQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241125-041","01/31/2029","02/26/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024453","HSS-8091526","CPJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241202-050","01/31/2029","04/10/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024454","HSS-8022919","MJ0BZB0V","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20210712-065","01/31/2024","11/26/2025","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024455","HSS-8091518","6QJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241202-042","01/31/2029","11/26/2025","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024456","HSS-8091515","9HFQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241202-039","01/31/2029","02/26/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024457","HSS-8026156","5GHYDF3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20220110-034","05/31/2026","04/15/2026","Critical Clinical","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024458","HSS-8090666","9NX4L44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021-048","11/30/2028","03/27/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024459","HSS-8090634","3L67D14","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2901","2","VIHATRP20241021-016","11/30/2028","02/26/2026","General Rounding","Laboratory","NTT-Deskside Services-NorthIsland-Staffed"
"PC024460","HSS-8087463","D3S0724","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2911","2","VIHATRP20240610-025","07/31/2028","02/26/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024461","HSS-8091522","FMJQK44","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2912","2","VIHATRP20241202-046","01/31/2029","03/27/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
"PC024462","HSS-8096778","MZ02CGZY","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2911","2","ISLHTRP20251208-051","01/31/2030","02/26/2026","General Rounding","Histology","NTT-Deskside Services-NorthIsland-Staffed"
