"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD044172","LD044172","HSS-8089596","597JTY3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","1","1","VIHATRP20240909-052","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"LD038209","LD038209","HSS-1972945","59JKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","12","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD050423","LD050423","HSS-1972947","5BJKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","15","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"PC033775","PC033775","PC033775","5CRQVP3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Stores - beside printer","","VIHATRP20221114-013","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC033180","PC033180","HSS-8078595","5CXRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","WC1501","1","VIHATRP20230918-061","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD050413","LD050413","HSS-8024953","5DJKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Liaison 2","1","VIHATRP20211025-008","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC032078","PC032078","HSS-8058688","5DPKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2462","","VIHATRP20220505-033","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD081052","LD081052","HSS-1047926","5F63VZ3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","1","1","REQ1397579-RITM1474313-SCTASK2445277","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"PC077223","PC077223","HSS-1984819","5GGJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","","WC2514 (Reports Room A)","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD090411","LD090411","HSS-1045270","5GZHTY3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","TGH - Home and Community care","1","REQ1208661-RITM1273073-SCTASK2040627","03/31/2032","NTT-Deskside Services-WestCoast-Remote"
"PC077229","PC077229","HSS-1988384","5HKSVP3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","","1","DMND0004201","05/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD024836","LD024836","HSS-8095857","5HN8W14","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","20","1","ISLHTRP20250922-027","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC032114","PC032114","HSS-1984840","5JVJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2243 - Clinical Exam room","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD027219","LD027219","HSS-8073785","5JZPQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Manager Office","1","VIHATRP20230417-041","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC031601","PC031601","HSS-8091656","5M5LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2330","2","VIHATRP20241209","02/28/2033","NTT-Deskside Services-WestCoast-Staffed"
"LD023707","LD023707","HSS-8095838","5M6MG14","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Physio","1","ISLHTRP20250922-012","09/30/2030","NTT-Deskside Services-WestCoast-Remote"
"PC032115","PC032115","HSS-8086286","5MZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2241","2","VIHATRP20240429-060","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC038026","PC038026","HSS-8093417","5NQ4W14","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Maternity","1","ISLHTRP20250512-043","06/30/2029","NTT-Deskside Services-WestCoast-Remote"
"PC033747","PC033747","HSS-8089625","5P2JTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2467","2","VIHATRP20240909-076","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC031589","PC031589","HSS-8072121","5PPSVP3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Clinic Room 1","","VIHATRP20230213-003","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD058223","LD058223","HSS-8094459","5PR4W14","VIHA-PACDF-Port Alberni Community Dialysis Facility-Main Building-1st Floor","Main Building","Dialysis Unit Office","1","ISLHTRP20250714-077","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD059155","LD059155","HSS-8095835","5R0LG14","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Admin WFH","1","ISLHTRP20250922-011","09/30/2030","NTT-Deskside Services-WestCoast-Remote"
"LD034320","LD034320","HSS-8089591","5S2JTY3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","7","1","VIHATRP20240909","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"PC031604","PC031604","HSS-8086314","5SK4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2161","2","VIHATRP20240429-076","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC085075","PC085075","HSS-1041051-M1","5SXMVF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - expansion triage desk","","REQ0831222-RITM0873345-SCTASK1380180","01/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD050415","LD050415","HSS-1972914","5TCKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Flex 5","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD034319","LD034319","HSS-8094112","5TW4W14","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","8","1","ISLHTRP20250623-073","07/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD048470","LD048470","HSS-8094117","5TZ4W14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","WFH","1st Floor","ISLHTRP20250512-041","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC085075","PC085075","PC032116","5V160N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - expansion triage desk","","VIHATRP20221114-065","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD048470","LD048470","HSS-8094116","5WV4W14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","WFH","1st Floor","ISLHTRP20250512-041","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD048228","LD048228","HSS-8094115","5WZ4W14","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Reception Building 202","1","ISLHTRP20250623-074","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD048228","LD048228","HSS-8094114","5XZ4W14","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Reception Building 202","1","ISLHTRP20250623-074","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD065651","LD065651","HSS-8072193","5XZSVP3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","14","1","VIHATRP20230213-044","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD036935","LD036935","HSS-8078571","5Z1SQT3","VIHA-KHCPA-Kiwanis Hilton Centre Port Alberni-Main Building-1st Floor","Main Building","19","1","VIHATRP20230918-041","11/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC032101","PC032101","HSS-8058648","5ZJKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2514 (Reports Room A)","","VIHATRP20220505-004","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC032077","PC032077","HSS-8058679","5ZTKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2454","","VIHATRP20220505-026","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD037793","LD037793","HSS-8095824","5ZVLG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2532","2","ISLHTRP20250922-003","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC033744","PC033744","PC033744","601RVP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2354 - Medical Records","","VIHATRP20221114-051","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC075775","PC075775","HSS-1940268","604LG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"","C006989","C006989","609RMYA53658","VIHA-WCGH-West Coast General Hospital","Main","ED","1","","","NTT-Deskside Services-WestCoast-Staffed"
"LD022125","LD022125","HSS-8078601","60SRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2319 - Med Staff Cred and Privacy","2","VIHATRP20230918-070","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD086199","LD086199","HSS-8061123","60YMVF3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","218","1","INC4546784","10/31/2030","NTT-Deskside Services-WestCoast-Remote"
"LD058319","LD058319","HSS-8072205","610TVP3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","HOff","1","VIHATRP20230213-057","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD042882","LD042882","HSS-8095833","614LG14","VIHA-UFT-Ucluelet Family Ties-Main Building-1st Floor","Main Building","142","1","ISLHTRP20250922-008","09/30/2030","NTT-Deskside Services-WestCoast-Remote"
"LD105955","LD105955","HSS-1940516","61TMG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","225","1","DMND0005390","01/31/2033","NTT-Deskside Services-WestCoast-Remote"
"LD034319","LD034319","HSS-8094113","61W4W14","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","8","1","ISLHTRP20250623-073","07/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD072273","LD072273","HSS-1037993","627MVF3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","'-","1","REQ0690047-RITM0724867-SCTASK1159649","11/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC033282","PC033282","PC033282","62B60N3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","WC1475 Engineering/FMO","","VIHATRP20221114-041","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC077214","PC077214","HSS-1984808","62DKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2110 - OR Surgical Desk","","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD033133","LD033133","HSS-8024950","62JKGC3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","12","1","VIHATRP20211025-007","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD063733","LD063733","HSS-1043027","62LTVP3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","20","1","REQ0969900-RITM1020220-SCTASK1655932","08/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD071712","LD071712","HSS-1033964","632JRH3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","'-","1","REQ0544471-RITM0571553-SCTASK0892534","06/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD065126","LD065126","HSS-8095841","64NMG14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","24","1","ISLHTRP20250922-016","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD033694","LD033694","HSS-8058700","64SJRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","3","1","VIHATRP20220505-042","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD066159","LD066159","HSS-1043025","65JTVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Community Health Services","1","REQ0969891-RITM1020211-SCTASK1655944","08/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC049238","PC049238","HSS-8091250","65ZKG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2270","2","VIHATRP20240909","01/31/2033","NTT-Deskside Services-WestCoast-Staffed"
"LD102652","LD102652","HSS-1046608","6644VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2316","2","REQ1304119-RITM1375288-SCTASK2213351","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC031583","PC031583","HSS-8058726","665KRH3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","2","","VIHATRP20220505-056","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC074078","PC074078","HSS-1903210","66C4TY3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Main Building","Admin","2","DMND0005135","12/31/2032","NTT-Deskside Services-WestCoast-Remote"
"PC067103","PC067103","HSS-8073779","66FQQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230417-037","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC033765","PC033765","PC033765","67B60N3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Laboratory reception","","VIHATRP20221114-016","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC067009","PC067009","PC067009","67X60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedical Imaging - XRay far end of room by printe","","VIHATRP20221114-047","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC030898","PC030898","HSS-8086264","69J3VZ3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Receptiion","1","VIHATRP20240429-042","07/31/2032","NTT-Deskside Services-WestCoast-Local"
"LD050422","LD050422","HSS-1972946","69JKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","1","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"PC077030","PC077030","HSS-1034026","6C2JRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2303","","REQ0529603-RITM0555835-SCTASK0894912","06/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD034318","LD034318","HSS-1025876","6C9TR63","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","6","1","REQ0188756-RITM0197449-SCTASK0292554","07/31/2029","NTT-Deskside Services-WestCoast-Local"
"PC026148","PC026148","HSS-8079527","6CK6PW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","MedS/Surg Roundabout","2","VIHATRP20230916-074","12/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC032073","PC032073","HSS-8078593","6CXRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCER - Emergency Department on filing cabinet near","2","VIHATRP20230918-060","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD038213","LD038213","HSS-8072125","6D7RVP3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","6","1","VIHATRP20230213-006","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC049229","PC049229","HSS-8078588","6DHRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","WC1513","1","VIHATRP20230918-057","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD065379","LD065379","HSS-8058695","6DPKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","2","1","VIHATRP20220505-039","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC032114","PC032114","HSS-1984831","6GGJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2243 - Clinical Exam room","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD022125","LD022125","HSS-1984845","6JVJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2319 - Med Staff Cred and Privacy","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD066247","LD066247","HSS-8073782","6JZPQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","3","1","VIHATRP20230417-038","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD061502","LD061502","HSS-1036713","6K0MVF3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","'-","1","REQ0650214-RITM0683088-SCTASK1072516","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD034600","LD034600","HSS-8072168","6KNSVP3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","Room #21","1","VIHATRP20230213-038","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC075782","PC075782","HSS-1940278","6LSMG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"LD086080","LD086080","HSS-1043994","6LX5PW3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2403","2","REQ1075834-RITM1132085-SCTASK1823778","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC040024","PC040024","PC040024","6M170N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2905 - Nursery","","VIHATRP20221114-033","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD065127","LD065127","HSS-8095851","6M6MG14","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","21","1st Floor","ISLHTRP20250922-022","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC042650","PC042650","HSS-8086277","6MZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","2140","2","VIHATRP20240429-051","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD081052","LD081052","HSS-1036823","6N0MVF3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","1","1","REQ0638575-RITM0670787-SCTASK1081656","10/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC031603","PC031603","HSS-8078580","6N2RQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2330","2","VIHATRP20230918-051","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD038210","LD038210","HSS-8072136","6NYSVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","5","1","VIHATRP20230213-016","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC067010","PC067010","PC067010","6P170N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedical Imaging - 2288 - XRay room","","VIHATRP20221114-053","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD050417","LD050417","HSS-1972941","6PCKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","18","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD066391","LD066391","HSS-8086259","6PK4VZ3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Home and Community Care Office","1","VIHATRP20240429-036","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"LD100753","LD100753","HSS-1031977","6Q0LGC3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","Admin","1","REQ0448598-RITM0470225-SCTASK0750648","02/28/2030","NTT-Deskside Services-WestCoast-Local"
"LD065736","LD065736","HSS-8020166","6QM4X53","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Main Building","Reception","2","VIHATRP20210118-043","04/30/2029","NTT-Deskside Services-WestCoast-Remote"
"LD030980","LD030980","HSS-8095829","6R0LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2602","2","ISLHTRP20250922-005","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC049243","PC049243","HSS-8089601","6S2JTY3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","10","1","VIHATRP20240909-057","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"PC032085","PC032085","HSS-8086323","6SK4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2315 - Administration","2","VIHATRP20240429-083","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD066246","LD066246","HSS-1972926","6TNKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Nurses office","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"PC034664","PC034664","PC034664","6V160N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCICU - 2166","","VIHATRP20221114-044","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD023195","LD023195","HSS-1044757","6VFLTY3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","Admin","1","REQ1144345-RITM1204857-SCTASK1936365","01/31/2032","NTT-Deskside Services-WestCoast-Local"
"PC090480","PC090480","HSS-1049156","6WY5VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2306","2","INC3675568","06/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD065696","LD065696","HSS-8072206","6XZSVP3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","7","1","VIHATRP20230213-058","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC033289","PC033289","HSS-8078599","6YRRQT3","VIHA-WRC-Westhaven-Main Building-1st Floor","Main Building","WH1020","1","VIHATRP20230918-065","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD048548","LD048548","HSS-8094119","6YW4W14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2135","2","ISLHTRP20250623-076","07/31/2029","NTT-Deskside Services-WestCoast-Staffed"
"PC033754_EVG","PC033754_EVG","PC033754","6Z0MVF3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","1420","","VIHATRP20221114-064","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD055655","LD055655","HSS-1043035","6ZGKRH3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","Admin","1","REQ0970276-RITM1020646-SCTASK1656892","03/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC032107","PC032107","HSS-8058663","6ZJKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2514 (Reports Room A)","","VIHATRP20220505-016","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD066253","LD066253","HSS-8058725","6ZTKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","Rm 6","1","VIHATRP20220505-055","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD065130","LD065130","HSS-8095839","6ZVLG14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","22","1","ISLHTRP20250922-015","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC035980","PC035980","HSS-8086235","70JJTY3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Physician Dictation Room","1","VIHATRP20240429-017","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"PC075777","PC075777","HSS-1940272","72CMG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"PC040012","PC040012","HSS-8072153","739TVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Schedulers Office","","VIHATRP20230213-035","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC031593","PC031593","HSS-8058658","74CKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2215 (Report Room B)","2","VIHATRP20220505-012","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD055962","LD055962","HSS-8094564","752MG14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","9","1","ISLHTRP20250616-067","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC067011","PC067011","HSS-8058671","75SJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedical Imaging -Xray-techs","","VIHATRP20220505-022","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC033288","PC033288","PC033288","75X60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2491 - Sharon","2","VIHATRP20221114-046","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD066254","LD066254","HSS-8073789","76FQQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","5","1","VIHATRP20230417-043","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC074082","PC074082","HSS-1049733","7764W14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Main Building","218","2","REQ1544311-RITM1629271-SCTASK2721921","04/30/2033","NTT-Deskside Services-WestCoast-Remote"
"PC033765","PC033765","PC033765","77B60N3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Laboratory reception","","VIHATRP20221114-016","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC033750","PC033750","PC033750","77X60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2450 - Lab Reception desk","","VIHATRP20221114-057","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD066188","LD066188","HSS-1047296","7805VZ3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","Team Room","1","INC3266344","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC033276","PC033276","HSS-1036193","78660N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2345","2","REQ0638544-RITM0670756-SCTASK1061500","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD090905","LD090905","HSS-8061269","787MVF3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Main Building","Admin","2","REQ1142317-RITM1202647-SCTASK1999597","10/31/2030","NTT-Deskside Services-WestCoast-Remote"
"LD038204","LD038204","HSS-1972940","79JKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","20","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"PC077124","PC077124","HSS-1034588","79SJRH3","VIHA-WRC-Westhaven-Main Building-1st Floor","Main Building","Reception","","REQ0561041-RITM0589094-SCTASK0947402","07/31/2030","NTT-Deskside Services-WestCoast-Staffed"
